sample,morph_closing_added_r21,morph_closing_added_r13,morph_opening_removed_r8,lacunarity_box10,autocorr_radial_mean,autocorr_drop_010,autocorr_drop_020,autocorr_drop_050,glcm_correlation_mean,fft_low_power,fft_mid_low_ratio,fft_spectral_entropy,local_entropy_mean_r5,local_entropy_p90_r5,local_std_p90_w9,grad_p99,grad_std,haar_detail_mean,laplace_mean_abs
IMG_6043.png,87.78204345703125,75.74864196777344,66.06771850585938,0.18616503477096558,0.02758602984249592,7.0,5.0,2.0,0.3221884467430416,1355517696.0,0.13891349732875824,12.572879791259766,4.385653439672622,4.77604394732415,46.76594543457031,493.4622497558594,106.80552673339844,488.3607177734375,48.93630599975586
IMG_6044.png,87.5655517578125,73.37689208984375,64.86991882324219,0.19359977543354034,0.03867756202816963,8.0,5.0,2.0,0.33376007079806347,1355708800.0,0.14055855572223663,12.444160461425781,4.390174091315329,4.785682454128178,47.14521789550781,486.816162109375,105.79110717773438,471.2583923339844,48.3852424621582
IMG_6045.png,82.24603271484375,69.56070709228516,59.024993896484375,0.21342125535011292,0.030120346695184708,8.0,5.0,3.0,0.366061191053328,1559782912.0,0.11151975393295288,12.04684829711914,4.046379565052436,4.5051417911608045,47.30002212524414,478.08001708984375,100.87406158447266,347.97930908203125,37.04536056518555
IMG_6046.png,79.97891235351562,65.56761932373047,52.815269470214844,0.2924385368824005,0.037856895476579666,9.0,6.0,3.0,0.42405472217017504,1828048768.0,0.07242386043071747,11.474457740783691,3.8434395142389213,4.329452596814806,46.10511779785156,425.6647644042969,89.52974700927734,260.4831237792969,32.94746398925781
IMG_6304.png,88.76528930664062,70.16226959228516,56.56879806518555,0.23196502029895782,0.038221780210733414,8.0,5.0,3.0,0.3743728964711751,1505141248.0,0.10826747119426727,11.902036666870117,4.259367801258729,4.693883181496328,46.06544494628906,476.29559326171875,98.8651123046875,325.1183776855469,33.44845962524414
IMG_6305.png,88.94957733154297,74.26122283935547,57.277103424072266,0.20130646228790283,0.03252732753753662,7.0,5.0,3.0,0.3497873802181666,1433169408.0,0.12008623778820038,12.160248756408691,4.221510104323362,4.694684805771273,47.94084548950195,501.64129638671875,105.1549072265625,363.0793151855469,36.27634811401367
IMG_6306.png,84.33137512207031,67.8973617553711,54.48847961425781,0.20902590453624725,0.026186633855104446,7.0,5.0,3.0,0.3783065739242304,1611937536.0,0.09493433684110641,11.704219818115234,4.085283598436012,4.570856150423621,46.62495422363281,452.10064697265625,95.49172973632812,259.932373046875,28.810348510742188
IMG_6307.png,78.97148132324219,61.139251708984375,43.99830627441406,0.35397568345069885,0.04225044697523117,8.0,7.0,4.0,0.45725922572090605,1985167232.0,0.0400162935256958,10.889019012451172,3.703735751940554,4.246972922975097,43.6594123840332,361.80657958984375,75.06022644042969,166.62582397460938,25.987125396728516
IMG_6352.png,81.60485076904297,67.96932983398438,56.13151550292969,0.30568811297416687,0.045742299407720566,19.0,10.0,3.0,0.4317273844529885,1584028160.0,0.09464801102876663,11.648900985717773,4.20146448500254,4.5829010537651875,42.14933395385742,445.6007080078125,95.07894897460938,378.6453857421875,43.68981170654297
IMG_6353.png,81.88731384277344,69.82503509521484,57.79362487792969,0.31003278493881226,0.040414344519376755,15.0,7.0,3.0,0.3981571997477583,1506569600.0,0.10711419582366943,11.992584228515625,4.103997596624851,4.572779830698099,45.189788818359375,486.9322204589844,101.98863220214844,393.2459716796875,41.81736373901367
IMG_6354.png,88.60723876953125,73.25511932373047,62.2856330871582,0.2067086547613144,0.02563406340777874,9.0,5.0,2.0,0.34220334359937077,1406796032.0,0.1289413422346115,12.436970710754395,4.331627559407889,4.6930607102687425,45.49349594116211,471.0408630371094,101.8460922241211,458.79168701171875,47.15130615234375
IMG_6355.png,72.19258117675781,58.27301788330078,43.866310119628906,0.38238725066185,0.04121751710772514,14.0,9.0,4.0,0.48305701898386755,1932765312.0,0.06057101488113403,10.984798431396484,3.9604569768764923,4.469195145197319,42.60315704345703,400.21990966796875,85.22451782226562,219.6455535888672,27.96870994567871
IMG_6248.png,108.34609985351562,88.98505401611328,67.55211639404297,0.09754641354084015,0.012732253409922123,5.0,3.0,2.0,0.23554173021365377,948267968.0,0.2204725444316864,13.292957305908203,4.396057301126735,4.640762446699545,45.4208869934082,508.0354309082031,108.6390380859375,617.1456909179688,61.94140625
IMG_6249.png,102.87737274169922,84.93157958984375,69.72933197021484,0.1028478816151619,0.014959074556827545,5.0,3.0,2.0,0.24364262649291643,959077440.0,0.2163030058145523,13.23269271850586,4.615547643338671,4.856971806113578,44.905052185058594,500.0,107.97595977783203,604.676513671875,60.636199951171875
